Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2018-05-01,88.09320068359375,88.36211761885666,86.0438754956042,86.43333847437937,31408900
2018-05-02,86.71154022216797,88.25084948824724,86.41480547962772,88.0839357533987,27471000
2018-05-03,87.23082733154297,88.02830330677385,85.72860366488872,86.201527109436,31142500
2018-05-04,88.2415771484375,88.43630865012378,86.16442698102252,86.53534715911191,22531300
2018-05-07,89.22450256347656,89.67887603154294,88.18592756175428,88.25083805719234,24242000
2018-05-08,88.84432983398438,89.16888946760334,88.14885703288408,88.88142256567555,23484600
2018-05-09,89.89216613769531,89.91998391348001,88.13957551611873,89.02977971479936,27327400
2018-05-10,90.79164123535156,90.82872688493364,89.99416534977523,90.37435339305858,22388100
2018-05-11,90.5969009399414,90.754546783877,89.98488868749172,90.68963628627304,16778300
2018-05-14,90.90292358398438,91.51494299854086,90.23526861345536,90.80092034822496,19454100
2018-05-15,90.2445297241211,90.73599592574449,89.33577569255655,90.1703442777253,24594000
2018-05-16,90.47734832763672,90.71017732122026,89.98375199809995,90.67292382960164,17384700
2018-05-17,89.5739974975586,90.84058817006614,89.24803823008513,90.11416262958839,17246700
2018-05-18,89.74163818359375,90.27248818415072,89.41567890349376,89.41567890349376,17865800
2018-05-21,90.89646911621094,91.2783122083534,90.15142034224775,90.33768075939368,19422500
2018-05-22,90.80333709716797,91.42731729808311,90.52393937164034,90.97097431140868,15441200
2018-05-23,91.8836669921875,91.94885884714436,89.70438321649674,90.06759599488198,21251200
2018-05-24,91.55768585205078,92.14441955745471,90.16071166642716,91.94884402411277,26649300
2018-05-25,91.60424041748047,92.18165888337077,91.13858242719454,91.54836373236681,18363900
2018-05-29,91.27826690673828,92.0885071351164,90.5518416928644,91.11993781482593,28671000
2018-05-30,92.15371704101562,92.43311468826964,91.18515463605699,91.55767535855924,22158500
2018-05-31,92.05130004882812,93.12231521917884,91.8371012779857,92.47039664872858,34140900
2018-06-01,93.86736297607422,93.9325548274741,92.35862813676114,92.46107348972937,28655600
2018-06-04,94.6868896484375,94.86384195026082,93.92321086399852,94.30505380890638,27281600
2018-06-05,95.17121124267578,95.30159495113803,94.55653909817156,94.99425887888592,23514400
2018-06-06,95.45059204101562,95.55303738789607,94.90111891263732,95.44128399521084,21122900
2018-06-07,93.951171875,95.6368589600635,93.48551379394857,95.59960546093397,28232200
2018-06-08,94.649658203125,94.94767908828446,93.63452700552443,94.14674662715998,22165100
2018-06-11,94.10950469970703,94.61240919415911,93.75559999683793,94.07225119912192,23490900
2018-06-12,94.35163879394531,94.48202248915607,93.83010401310229,94.15606325112918,18325200
2018-06-13,93.92325592041016,95.00358633660613,93.65317331636116,94.73350373255714,29492900
2018-06-14,94.4540786743164,95.02218207287444,94.06292761132244,94.66828450712438,25691800
2018-06-15,93.25269317626953,94.5565373420561,93.19681647521752,94.53791414349845,65738600
2018-06-18,93.93255615234375,94.16538521139569,92.5914584984833,93.14093877264295,23586000
2018-06-19,93.93255615234375,94.06293985698251,92.66596550267089,92.80566435917785,28653100
2018-06-20,94.87319946289062,95.47854940819522,94.17471219795772,94.40754128626868,26180800
2018-06-21,94.1933364868164,95.42267380308495,93.95119224266928,95.06877614270066,23198200
2018-06-22,93.51346588134766,93.84873318654101,92.78703325485507,93.51346588134766,38923100
2018-06-25,91.63218688964844,93.2340516552099,90.61705579134359,93.13160631982788,35433300
2018-06-26,92.27481079101562,93.20612699091191,91.96747473975896,92.03266658953655,26897200
2018-06-27,90.84059143066406,93.15025184198876,90.71020771899474,92.74047750761918,31298400
2018-06-28,91.85572052001953,92.30275545290995,90.57982178634289,90.6915751905311,26650700
2018-06-29,91.83709716796875,93.04781115076945,91.57632975145887,92.13511808760565,28053200
2018-07-02,93.14093017578125,93.18749172006663,91.26898272427738,91.36211291822649,19564500
2018-07-03,92.24685668945312,93.71833063392693,92.1444113565282,93.57863891209975,14670300
2018-07-05,92.90811157226562,93.05711847824274,92.22824757986618,92.66596735650127,18977400
2018-07-06,94.21192932128906,94.46338151319013,92.82426337498103,93.02915403042931,19234600
2018-07-09,94.85456085205078,95.22708878180853,94.2957725101038,94.66830043986154,18212000
2018-07-10,95.10601043701172,95.46922317716779,94.86386624178148,94.99424993797194,19293100
2018-07-11,94.97562408447266,95.31089136145789,94.15606132519356,94.20262997483563,19644600
2018-07-12,97.03384399414062,97.23873470944925,95.67412309890426,95.71136949679745,24335900
2018-07-13,98.18867492675781,98.34699698784478,96.94070742639285,97.20148195129873,24635200
2018-07-16,97.70437622070312,98.55187018349126,97.34115640193333,98.1607191237429,21786900
2018-07-17,98.67294311523438,99.18516983918431,97.15490035074926,97.42498288652483,25901700
2018-07-18,97.89997100830078,98.76609544261906,97.52744307105152,98.66365008224103,29493900
2018-07-19,97.22940063476562,98.07689457679345,96.75442744220445,97.722997022649,40171600
2018-07-20,98.97098541259766,100.76842625275717,98.79404013771223,100.65667283817265,56004000
2018-07-23,100.55420684814453,100.71252888992159,98.84058142037783,98.9989105675333,29707000
2018-07-24,100.2655029296875,101.3458259991686,99.89297503817112,101.11299695514317,26316600
2018-07-25,103.21776580810547,103.51578667802642,100.20961165717819,100.5448860240115,30702100
2018-07-26,102.09090423583984,103.3761182835909,101.97914371219102,103.13397403504182,31372100
2018-07-27,100.28411865234375,102.61240891906294,98.84989099539938,102.61240891906294,37005300
2018-07-30,98.13279724121094,100.14443667553849,97.56469375205556,99.82779255653605,34668300
2018-07-31,98.7940444946289,99.3900864166319,98.14211875748926,99.17588052026511,27655200
2018-08-01,98.98029327392578,99.13861533651048,98.17936070330052,98.74746420352028,23628700
2018-08-02,100.18170928955078,100.66599071257775,97.6392122788626,98.16075431756153,26104300
2018-08-03,100.61940002441406,100.62871517563532,99.48319315829066,100.39588613275359,18659600
2018-08-06,100.70323181152344,100.97331439881381,100.17238178971262,100.69392376413319,20265900
2018-08-07,101.40171813964844,101.60660886645654,100.74048440655477,101.103697202122,16080200
2018-08-08,101.96981811523438,102.2119623389833,101.28996120579619,101.82081120434384,15487500
2018-08-09,102.13745880126953,102.59380891256744,102.07226694328119,102.1747123066028,13677200
2018-08-10,101.5134506225586,102.15606097820206,100.93603210695304,101.90460166278606,18183700
2018-08-13,100.77771759033203,102.05362324656667,100.67527224758584,101.73697206752075,18472500
2018-08-14,102.03501892089844,102.2119713043953,100.61942116906353,101.10370255366021,16788300
2018-08-15,100.65133666992188,101.89474823974197,99.8660169667883,101.42729824324273,29982800
2018-08-16,100.63263702392578,101.77321618323383,100.31477444259524,101.24967445740891,21384300
2018-08-17,100.57656860351562,100.87573639224772,99.74450796820688,100.3708894113768,18061500
2018-08-20,99.91277313232422,100.87571906399494,99.54816267533668,100.5111086070074,17914200
2018-08-21,99.08073425292969,100.36154306434953,98.9591926522737,99.95953566091221,22881900
2018-08-22,100.09041595458984,100.35218687674275,98.89374480604928,98.95918753658752,18000600
2018-08-23,100.55785369873047,101.13749433557265,99.91277747212159,100.17454836207556,18167700
2018-08-24,101.34317016601562,101.4927504699,100.55785038927758,100.66068996876378,17234000
2018-08-27,102.46505737304688,102.50245423583472,101.44601960978682,102.15653860458893,19662300
2018-08-28,103.08209228515625,103.30646632344771,102.64268807449066,102.78292452319361,19151500
2018-08-29,104.72753143310547,104.73688243353277,103.09145586177775,103.25973820585182,20818000
2018-08-30,104.66206359863281,105.27910108985273,104.18526968202293,104.4002927112262,22798700
2018-08-31,105.01731872558594,105.43802087255257,104.26004487523666,104.41898329612538,23222700
2018-09-04,104.43769836425781,104.67142340950932,103.04469909172107,103.63368363797484,22634600
2018-09-05,101.42733001708984,104.1665881400037,101.06271947621762,103.7832827318122,32872400
2018-09-06,101.66104125976562,101.89476629944036,100.51111805889028,101.20294217916532,23477600
2018-09-07,101.16556549072266,101.64236666390218,100.24936714681927,101.18426749195048,22498600
2018-09-10,102.25936889648438,102.5024449161433,101.3057739466249,101.75452199383349,20727900
2018-09-11,103.9982681274414,104.32548168241125,101.80125467810618,101.81060567473976,24301800
2018-09-12,104.43769836425781,104.56858381898087,103.3158210001395,104.1759274548117,18891100
2018-09-13,105.55958557128906,106.32620345408766,104.82101355340514,104.82101355340514,26055600
2018-09-14,105.9896240234375,106.32618862090568,105.12016666876495,105.98027302552963,19122300
2018-09-17,104.8396987915039,106.29814069491583,104.57792789937581,106.28879682928401,20736500
2018-09-18,105.84001922607422,106.29811819031329,104.4470203406091,104.8864244448206,22170900
2018-09-19,104.42833709716797,105.94287780925765,103.81130674739029,105.69045792360352,21728400
2018-09-20,106.17660522460938,106.39163538834184,104.64336961457848,104.97058322658718,23714500
2018-09-21,106.82169342041016,107.78463943623697,106.12051830604436,106.57861738360116,71229700
2018-09-24,107.20498657226562,107.42001672126165,104.91448431245547,105.67175106731034,27334500
2018-09-25,106.99930572509766,107.60699217196363,106.34487855630121,107.32652644221707,22668000
2018-09-26,106.5599136352539,107.56960029489622,106.33553248180316,107.01801267461987,19352000
2018-09-27,106.96192932128906,107.42937939513567,106.76559401347805,107.30783781099342,19091300
2018-09-28,106.9245376586914,107.11151484423304,106.27945424294465,106.75625533861496,21647800
2018-10-01,108.08380889892578,108.14925162531986,107.2610993195826,107.27979418452853,18883100
2018-10-02,107.65374755859375,108.29882377504829,106.98996934588158,107.79398399963924,20787200
2018-10-03,107.6724624633789,108.61671373393708,107.44808839557604,107.90618753105112,16648000
2018-10-04,105.44737243652344,107.28912658789956,104.36288500684616,107.14889016058322,34821700
2018-10-05,104.83037567138672,105.80267290980474,103.43737612055723,105.2978258552767,29068900
2018-10-08,103.63369750976562,104.73688015632712,102.22199605032229,104.39097160799591,29640600
2018-10-09,104.9518814086914,105.71849916291092,103.5869281942382,103.90479078692177,26198600
2018-10-10,99.2490234375,104.24138782533804,98.90310774420047,103.99831173997288,61376300
2018-10-11,99.01527404785156,101.83866924091387,97.41658858337546,98.49172513613799,63904300
2018-10-12,102.43702697753906,103.99830878789916,100.14652406450648,101.91348508489695,47742100
2018-10-15,100.59526062011719,102.35287757026148,99.98757406039117,101.81998473878045,32068100
2018-10-16,103.77391815185547,104.15723064260952,101.85736996352962,102.40896476902799,31610200
2018-10-17,103.50277709960938,104.53116566268754,102.41829681956794,104.40963123169351,26548200
2018-10-18,101.4366683959961,103.33451459894368,100.81028699425204,102.93250724072901,32506200
2018-10-19,101.58625793457031,103.64303549675743,101.16554856999404,101.83867784713816,32785500
2018-10-22,102.49309539794922,103.34385791267829,101.19358482953236,102.20327864941244,26545600
2018-10-23,101.06270599365234,101.87607170163187,98.26735650897932,100.75418722861988,43770400
2018-10-24,95.65898132324219,101.42731343199839,94.97650108775458,101.35252684222708,63897800
2018-10-25,101.24968719482422,102.156534331791,99.23965048356393,99.61361196307872,61646800
2018-10-26,99.99690246582031,101.6703743103961,97.94012533285928,98.80958261227082,55523100
2018-10-29,97.08938598632812,101.623650606509,95.01390636597284,101.07206290288225,55162000
2018-10-30,96.97720336914062,97.58488280853257,93.5928619906472,96.91176063877276,65350900
2018-10-31,99.85668182373047,101.10010072368644,98.52912533475231,98.57587319491266,51062400
2018-11-01,99.02461242675781,100.33347393443931,98.66000197477301,100.08105405718884,33384200
2018-11-02,99.2490234375,100.33350412200298,98.14584075188704,99.54819126074808,37680200
2018-11-05,100.51109313964844,100.72611612851516,99.00590368669982,99.4453077935845,27922100
2018-11-06,100.70743560791016,101.75451911020458,99.36117723899287,100.38956587848406,24340200
2018-11-07,104.67141723632812,104.93318813033584,102.27807519657537,102.31547205753675,37901700
2018-11-08,104.47509002685547,104.90514323278434,103.68977733760846,104.52183788666768,25644100
2018-11-09,102.43702697753906,104.19463699763996,101.67976000672124,103.63369823656294,32039200
2018-11-12,99.91277313232422,102.80161092733637,99.19289608349752,102.29676403318715,33621800
2018-11-13,99.97821044921875,101.6610262060565,99.6977375900519,100.54850003219586,35374600
2018-11-14,98.56043243408203,101.6495427434277,98.0909629128478,101.49930905813527,39495100
2018-11-15,100.7293701171875,101.21762238619614,97.5651504181302,98.57919904696404,38505200
2018-11-16,101.67768859863281,102.23165907985178,100.27867172242865,100.54157345341629,33502100
2018-11-19,98.23180389404297,101.93121880090911,97.2271394185195,101.65892562259425,44773900
2018-11-20,95.4994888305664,96.6825540259116,93.28359212466617,95.58399706914496,64052500
2018-11-21,96.81400299072266,98.05340221141896,95.99712346389745,97.27408110504349,28130600
2018-11-23,96.7764663696289,97.47127939561832,95.7718016777858,95.9314196279997,13823100
2018-11-26,99.96881866455078,100.11904515274591,98.19422484381607,98.3914011390605,32336200
2018-11-27,100.59793090820312,100.77633162298625,98.9266205177189,99.78105134231559,29124500
2018-11-28,104.33490753173828,104.53208386829915,101.27396428992994,101.30213131464772,46788500
2018-11-29,103.4616928100586,104.33490638438919,102.37252010937259,103.59314369965362,28123200
2018-11-30,104.11893463134766,104.19405146301705,102.68235925246346,103.94053394701669,33665600
2018-12-03,105.24565887451172,106.49444934276816,103.96870854868546,106.10009672022467,34732800
2018-12-04,101.89366912841797,105.7621008428897,101.60260029646932,105.10484633089696,45197000
2018-12-06,102.52274322509766,102.5696858730945,98.58858684806724,99.3585164778631,49107400
2018-12-07,98.4195785522461,102.76686322793908,97.93133345962848,101.76219885737783,45044900
2018-12-10,101.02044677734375,101.38663958941791,97.54637523250999,98.40081318812253,40801500
2018-12-11,101.9593734741211,104.17526988948939,100.87959945129339,103.09549586666168,42381900
2018-12-12,102.41946411132812,104.47573557527828,102.38190569307086,104.11894134713806,36183000
2018-12-13,102.76686096191406,104.1001596600594,101.99693134129778,102.88892760502854,31333400
2018-12-14,99.55569458007812,102.58847050573716,99.05805808845349,101.64014017132787,47043100
2018-12-17,96.6074447631836,99.33976102050273,95.49949632330559,98.97357533951684,56957300
2018-12-18,97.6214828491211,98.12851073692269,96.26001708644951,97.41491513592018,49319200
2018-12-19,97.35859680175781,100.35380763587703,95.16147560008588,97.32103837843027,68198200
2018-12-20,95.31168365478516,97.94070810868067,92.7483774696138,96.75765032801837,70334200
2018-12-21,92.23197937011719,96.71071516309296,91.50899234226928,95.42436617865268,111242100
2018-12-24,88.38233184814453,91.98786159251584,88.24149671884363,91.71556840330646,43935200
2018-12-26,94.41968536376953,94.54175199492431,88.22269058993048,89.33063868309677,51634800
2018-12-27,95.0018539428711,95.01124533921838,90.51372640276242,93.23665109701702,49498500
2018-12-28,94.26009368896484,96.15675464256488,93.44321411031098,95.85628725990321,38196300
2018-12-31,95.36801147460938,96.14733238024883,94.30701323345517,95.10510976271519,33173800
2019-01-02,94.94551849365234,95.53704751116285,92.89863109581522,93.47138448444416,35329300
2019-01-03,91.4526596069336,94.07230026436173,91.26486750968624,93.98779202971642,42579100
2019-01-04,95.70604705810547,96.25063336606694,92.88923021993523,93.63099284694434,44060600
2019-01-07,95.82810974121094,96.9642250442418,94.81406108990518,95.43375708995116,35656100
2019-01-08,96.52293395996094,97.6214908922747,95.49948670483401,96.74827731859386,31514400
2019-01-09,97.90316772460938,98.47592109556994,96.93606168747353,97.51820645435336,32280800
2019-01-10,97.27407836914062,97.41492065098178,96.12857165001874,96.91728413020759,30067600
2019-01-11,96.52293395996094,97.12385435867287,95.4337612600854,96.88911960406551,28314200
2019-01-14,95.81871795654297,96.5886475707828,95.07695536323924,95.67787568832713,28437100
2019-01-15,98.59796905517578,98.63552746819464,95.65908591737973,96.25062196800823,31587600
2019-01-16,98.94538879394531,99.77165969487407,98.55103613497623,98.8327206991176,29853900
2019-01-17,99.64020538330078,100.11905909692948,98.36324781988601,98.58859116533102,28393000
2019-01-18,101.13311767578125,101.31151837607607,99.4430317931979,100.89838292846112,37427600
2019-01-22,99.2270736694336,100.56036532834266,98.4571439770389,100.23173811150394,32371300
2019-01-23,100.19417572021484,100.50402729675278,98.9078267641104,99.64020517143712,25874300
2019-01-24,99.71531677246094,100.4664708215881,98.9078286768868,100.33501993752124,23164800
2019-01-25,100.62608337402344,101.29272915446843,99.71531146607298,100.69180881255927,31225600
2019-01-28,98.66370391845703,99.97821984563399,98.2693512893646,99.77165213605161,29476700
2019-01-29,96.6543960571289,98.56044133939253,95.93140891752316,98.4759330928958,31490500
2019-01-30,99.88432312011719,99.88432312011719,97.95950256692323,98.23179572258725,49471900
2019-01-31,98.05339813232422,98.79516078739206,96.8797244053566,97.46186915280548,55636400
2019-02-01,96.50413513183594,97.74353414366934,96.10039113446032,97.44307399424109,35535700
2019-02-04,99.28340911865234,99.33975033057442,96.49475910697119,96.58865873899593,31315100
2019-02-05,100.67304229736328,100.71998494997428,99.48997713310916,99.58386960186732,27325400
2019-02-06,99.55569458007812,100.46646649729406,99.08622511046461,100.46646649729406,20609800
2019-02-07,98.84211730957031,99.14257753929832,97.9219609900757,98.767007624791,29760700
2019-02-08,99.21768188476562,99.32096574730096,97.89378162682281,98.01584111730276,21461100
2019-02-11,98.82333374023438,100.07212437990601,98.56043195578484,99.71532296083619,18914100
2019-02-12,100.3631820678711,100.59791680133763,99.0392818961583,99.65897786747148,25056600
2019-02-13,100.2880630493164,101.19883494149273,100.19417059068219,100.93593319190275,18394900
2019-02-14,100.37256622314453,100.73875180785659,99.20828403491991,99.81858856708331,21784700
2019-02-15,101.61197662353516,101.68709346049019,100.80448853510819,101.32090783475422,26606900
2019-02-19,101.5650405883789,102.02512590449408,101.19885491296435,101.20824630974177,18038500
2019-02-20,101.0369644165039,101.78189482485172,100.22602788053683,101.70645719496447,21607700
2019-02-21,103.16804504394531,103.23405118074237,100.7729539179632,100.80124123457203,29063200
2019-02-22,104.63902282714844,104.85589700863324,103.55463033734058,103.77151171295334,27763200
2019-02-25,105.22367095947266,105.78001458664166,104.91250327031098,105.38397775015977,23750600
2019-02-26,105.94974517822266,106.77953766888396,104.82763361945109,104.91250276636362,21536700
2019-02-27,105.77059936523438,105.94976199727907,104.55419415667298,105.31798782361616,21487100
2019-02-28,105.63855743408203,106.44006250955934,105.3556770984523,105.64798893684164,29083900
2019-03-01,106.11002349853516,106.57206637956985,105.29908698415613,106.44948562986256,23501200
2019-03-04,105.85543823242188,106.78895556472436,104.47873379660476,106.57207416725576,26608000
2019-03-05,105.32740020751953,105.97803731831405,104.88422022149261,105.84602503411371,19538300
2019-03-06,105.3745346069336,106.23262151865958,105.07279126092497,105.48769105948513,17687000
2019-03-07,104.09213256835938,105.18595678834025,103.6018022865907,105.04451300898003,25339000
2019-03-08,104.20528411865234,104.39387101949005,102.59284237586381,102.93230455267498,22818400
2019-03-11,106.3929214477539,106.5060707065491,104.64846749808237,104.65789180689606,26491600
2019-03-12,107.13787078857422,107.4867573235099,106.22320908344962,106.38350869107575,26132700
2019-03-13,107.96765899658203,108.43913349001689,107.28873457497507,107.6187652815535,35513800
2019-03-14,108.05252075195312,108.62772020840796,107.80735919559487,108.00537761917492,30763400
2019-03-15,109.2972183227539,110.56076648656092,108.05251877875817,108.75973050468501,54681100
2019-03-18,110.86251068115234,110.90022950344049,109.42923140485169,109.54238067758637,31207600
2019-03-19,110.93793487548828,111.68286533857095,110.31558517438295,111.3528274820963,37588700
2019-03-20,110.81536102294922,111.97519143438139,110.0515746508657,110.69278024537094,28113300
2019-03-21,113.3613052368164,113.92707307474545,110.40987090550374,110.45702122288465,29854400
2019-03-22,110.37217712402344,112.7672611185699,110.36274562019716,112.68239916652207,33624500
2019-03-25,110.94738006591797,111.2774107689793,109.68382469603061,109.91013043611127,27067100
2019-03-26,111.18311309814453,111.9374679345459,110.18358232857172,111.85260598302916,26097700
2019-03-27,110.108154296875,111.46600319269109,108.92946801762635,111.15482828837821,22733400
2019-03-28,110.25901794433594,110.87193618361312,109.5046559276672,110.73992390981549,18334800
2019-03-29,111.21138763427734,111.56970560082836,110.2872946127855,111.3339683926459,25399800
2019-04-01,112.22978210449219,112.31465125187795,111.36227078749133,112.16377596502755,22789100
2019-04-02,112.39009857177734,112.66355465714027,111.75831724635876,112.26751059212451,18142300
2019-04-03,113.1255874633789,113.55934312007724,112.35236960680717,113.02186250263262,22860700
2019-04-04,112.5503921508789,113.37076036300554,111.62629897420302,113.24817238992198,20112800
2019-04-05,113.05015563964844,113.37076204231228,112.55982532244079,112.57868113712455,15826200
2019-04-08,113.0878677368164,113.17272968904082,111.87146272935946,112.97471127305428,15116200
2019-04-09,112.47494506835938,112.72011379982698,111.81488370763421,111.86202683675499,17612000
2019-04-10,113.33303833007812,113.48390642343033,112.72012006440993,112.92756998763268,16477200
2019-04-11,113.46504211425781,113.95537237360278,113.07842961462903,113.66306051865459,14209100
2019-04-12,114.04967498779297,114.07796949994803,113.50277005300036,113.75736310935815,19745100
2019-04-15,114.14398193359375,114.64374376394268,113.69136323784316,114.04025696569529,15792600
